	2	3
0	-73.95655059814453	40.73393249511719
1	-1.6177271604537964	53.78532409667969
2	-121.8960952758789	37.32664489746094
3	11.970102310180664	57.7036018371582
4	-3.419140100479126	51.7066764831543
5	-122.67807006835938	48.50667953491211
6	144.9700164794922	-37.807647705078125
7	29.05354118347168	40.97932434082031
8	-0.34927886724472046	39.458980560302734
9	-122.40597534179688	37.7831916809082
10	-73.9549560546875	40.78472900390625
11	-83.76004028320312	42.410335540771484
12	-73.88080596923828	40.851280212402344
13	-122.5313720703125	37.92890548706055
14	-122.5118637084961	37.77005386352539
15	-122.40707397460938	37.78160095214844
16	-122.63068389892578	45.51362609863281
17	139.05929565429688	37.926204681396484
18	-97.73657989501953	30.359542846679688
19	5.110730171203613	52.09566879272461
20	-79.4694595336914	43.65789794921875
21	-122.158447265625	37.44203186035156
22	-122.39334106445312	37.77849197387695
23	4.386468410491943	50.833465576171875
24	139.71542358398438	35.63372802734375
25	-73.99727630615234	40.76223373413086
26	-86.16015625	39.769569396972656
27	-122.40294647216797	37.78075408935547
28	-122.39537048339844	37.761722564697266
29	140.1815948486328	36.085540771484375
30	-73.99383544921875	40.68266677856445
31	-80.49159240722656	43.451045989990234
32	-79.43233489990234	43.6788444519043
33	39.072879791259766	45.00960159301758
34	2.1741037368774414	41.40301513671875
35	151.20835876464844	-33.857177734375
36	-97.78929901123047	30.435216903686523
37	-122.40111541748047	37.784332275390625
38	-122.41346740722656	37.78377151489258
39	139.73294067382812	35.67189025878906
40	139.69711303710938	35.661991119384766
41	-122.39395141601562	37.78248596191406
42	10.000845909118652	60.440223693847656
43	-123.70722198486328	48.3823356628418
44	-93.2633056640625	44.97646713256836
45	-73.99138641357422	40.727142333984375
46	-123.02490234375	44.935977935791016
47	151.74851989746094	-32.91432571411133
48	-4.7970356941223145	37.87643051147461
49	139.76158142089844	35.710472106933594
50	-120.8499755859375	35.36690139770508
51	25.14219856262207	60.200462341308594
52	-122.44566345214844	37.77216339111328
53	9.217166900634766	45.476524353027344
54	30.291624069213867	59.93345260620117
55	-122.12137603759766	37.88785934448242
56	-117.32766723632812	33.16482162475586
57	121.05900573730469	14.570280075073242
58	-122.40118408203125	37.79267120361328
59	-122.34005737304688	47.610382080078125
60	-48.612308502197266	-27.596206665039062
61	7.7440900802612305	48.58078384399414
62	106.84540557861328	-6.243306636810303
63	2.3442888259887695	48.857940673828125
64	-122.43014526367188	37.75164031982422
65	144.96221923828125	-37.8184814453125
66	-73.98472595214844	40.758975982666016
67	139.61184692382812	35.9279899597168
68	135.7650146484375	35.003273010253906
69	-73.9801025390625	40.676849365234375
70	-123.01492309570312	48.5361213684082
71	13.422158241271973	52.4716911315918
72	-99.16930389404297	19.408151626586914
73	-98.4325180053711	19.10052490234375
74	-73.5815658569336	45.53193283081055
75	120.85065460205078	23.812307357788086
76	174.7444305419922	-36.69453430175781
77	-79.88750457763672	43.23906326293945
78	139.7148895263672	35.64324951171875
79	10.002008438110352	53.55033874511719
80	-105.13739013671875	40.56416320800781
81	-1.3194520473480225	51.4167366027832
82	-0.02614682726562023	51.53062057495117
83	139.72515869140625	35.7709846496582
84	144.95726013183594	-37.80751037597656
85	-122.35075378417969	47.62100601196289
86	18.093748092651367	59.329307556152344
87	-0.14110565185546875	50.81922149658203
88	-99.23519134521484	19.486221313476562
89	-84.39606475830078	33.757957458496094
90	-3.7079105377197266	40.412086486816406
91	4.460225582122803	51.90666580200195
92	140.0233917236328	36.05387496948242
93	-73.9787368774414	40.76415252685547
94	-84.39995574951172	39.196327209472656
95	0.00599185423925519	51.504241943359375
96	18.047815322875977	59.34919357299805
97	-90.08329772949219	29.97857666015625
98	-3.6957051753997803	40.42037582397461
99	-122.4128646850586	37.771636962890625
100	-6.2415690422058105	53.42488479614258
101	6.946008682250977	50.94837188720703
102	-118.81341552734375	34.15874099731445
103	-122.38990783691406	37.77830123901367
104	-72.04983520507812	43.68873596191406
105	-122.48473358154297	37.78116989135742
106	6.6272454261779785	46.521949768066406
107	-5.663608551025391	40.96498107910156
108	139.80369567871094	35.709896087646484
109	-88.04624938964844	42.07632827758789
110	-97.72742462158203	30.310754776000977
111	9.205015182495117	45.44890213012695
112	15.856348991394043	58.40913391113281
113	-77.47557830810547	37.552955627441406
114	-73.96858978271484	40.67816925048828
115	-122.41834259033203	37.768314361572266
116	-122.24948120117188	37.75953674316406
117	-2.798097848892212	54.03205871582031
118	-77.02809143066406	38.93061065673828
119	-105.27734375	40.01915740966797
120	-73.98976135253906	40.74201202392578
121	-74.00166320800781	40.74742126464844
122	2.1811509132385254	41.4372673034668
123	-122.41429138183594	37.753944396972656
124	-122.42240142822266	37.772178649902344
125	-122.42288970947266	37.75803756713867
126	-63.68960189819336	44.77439498901367
127	-77.6236343383789	43.11942672729492
128	139.7369384765625	35.706783294677734
129	-77.09712219238281	38.980926513671875
130	-0.08725643903017044	51.5245361328125
131	-98.42930603027344	29.604982376098633
132	-111.88093566894531	40.88997268676758
133	-118.40491485595703	33.94327163696289
