,0,1,2,3,4
41,-122.41653627098097,37.776189527206455,-122.39395141601562,37.78248596191406,0.023446124708207734
42,10.752698628029222,59.92314195131177,10.000845909118652,60.440223693847656,0.9124998846011788
44,-93.265906753884,44.952306528224575,-93.2633056640625,44.97646713256836,0.02430021544176862
45,-73.98157559648723,40.72785501404116,-73.99138641357422,40.727142333984375,0.009836668377944061
47,151.19020310528754,-33.8715217139539,151.74851989746094,-32.91432571411133,1.10812536408902
48,-4.782140284768047,37.88736854610424,-4.7970356941223145,37.87643051147461,0.018480092569849678
49,139.70346601118683,35.667418565833984,139.76158142089844,35.710472106933594,0.07232570944804771
50,-122.41714550284408,37.77248599363917,-120.8499755859375,35.36690139770508,2.8710379302009184
51,24.93306871992766,60.176814967221496,25.14219856262207,60.200462341308594,0.21046256058169469
52,-122.41649920127298,37.775736359168185,-122.44566345214844,37.77216339111328,0.029382301302786917
53,9.186705307333272,45.47588132697745,9.217166900634766,45.476524353027344,0.030468379493607232
54,30.3214025214266,59.941063100539374,30.291624069213867,59.93345260620117,0.030735579387051466
55,-122.42337383995223,37.774893566401495,-122.12137603759766,37.88785934448242,0.32243439587677936
57,121.04702160557754,14.580064329191266,121.05900573730469,14.570280075073242,0.015470974174229404
59,-122.33518705451607,47.61771528180063,-122.34005737304688,47.610382080078125,0.008803172728876
60,-48.527871043353684,-27.597777735784927,-48.612308502197266,-27.596206665039062,0.08445207350473986
61,7.754602787966548,48.58340676321556,7.7440900802612305,48.58078384399414,0.010834977089939826
62,106.83197529303037,-6.238841665654265,106.84540557861328,-6.243306636810303,0.014153039894766798
64,-122.41547402519802,37.77859758488852,-122.43014526367188,37.75164031982422,0.03069103090650089
65,144.98092377295163,-37.80663276757433,144.96221923828125,-37.8184814453125,0.022141607470515374
67,139.7535158518826,35.68324405523684,139.61184692382812,35.9279899597168,0.2827908112648265
69,-73.98250777365683,40.703322571977125,-73.9801025390625,40.676849365234375,0.026582246494571894
70,-122.33452130795669,47.61599284324989,-123.01492309570312,48.5361213684082,1.1443701741912675
71,13.414107455392823,52.520669189471796,13.422158241271973,52.4716911315918,0.04963532317783861
72,-99.16049246341095,19.427055519157804,-99.16930389404297,19.408151626586914,0.020856616794549587
73,-99.16900772411975,19.369801682810156,-98.4325180053711,19.10052490234375,0.7841728701764871
74,-73.57808929882094,45.51573522010028,-73.5815658569336,45.53193283081055,0.016566503826454325
75,121.5371828632317,25.037250645754128,120.85065460205078,23.812307357788086,1.4042104942397922
76,174.7675551756286,-36.85760912019017,174.7444305419922,-36.69453430175781,0.164706238763332
77,-79.40392450847708,43.655461508242965,-79.88750457763672,43.23906326293945,0.6381513785774414
78,139.73058975241372,35.67685585494135,139.7148895263672,35.64324951171875,0.0370929023225134
79,9.976574604130878,53.555457899817,10.002008438110352,53.55033874511719,0.02594389438261024
80,-105.08086860376531,40.57285018555221,-105.13739013671875,40.56416320800781,0.057185201462123705
82,-0.1100573756208405,51.51658235536251,-0.02614682726562023,51.53062057495117,0.08507674026720395
83,139.73815883132949,35.66691246961564,139.72515869140625,35.7709846496582,0.10488099111295446
84,144.96806695495616,-37.82246694024459,144.95726013183594,-37.80751037597656,0.018452269254899265
85,-122.33634621867924,47.61446140973603,-122.35075378417969,47.62100601196289,0.01582434080641399
86,18.06314224501787,59.325200832688694,18.093748092651367,59.329307556152344,0.030880140656607224
87,-0.121167941124952,51.51933165610633,-0.14110565185546875,50.81922149658203,0.7003939946760784
88,-99.16229687060786,19.404872370182794,-99.23519134521484,19.486221313476562,0.10923028427703028
89,-84.38693459669457,33.79719448210887,-84.39606475830078,33.757957458496094,0.040285281095520944
91,4.89520980534904,52.367940274032854,4.460225582122803,51.90666580200195,0.6340231959503688
92,139.70678353234675,35.66920209871004,140.0233917236328,36.05387496948242,0.4982107629284023
93,-71.09258373273286,42.35229332090157,-73.9787368774414,40.76415252685547,3.2942481928999228
95,-0.12062440572253763,51.512710611510684,0.00599185423925519,51.504241943359375,0.1268991553437977
96,18.063937429714024,59.32631335905722,18.047815322875977,59.34919357299805,0.027989757392224084
97,-90.06121909919307,33.17290964999864,-90.08329772949219,29.97857666015625,3.1944092906062127
98,-5.994112207549847,37.395850937788985,-3.6957051753997803,40.42037582397461,3.7987400111870038
99,-122.41344721398863,37.768480206571084,-122.4128646850586,37.771636962890625,0.003210054581357449
100,-5.923198750267488,54.59664179404089,-6.2415690422058105,53.42488479614258,1.214238075878269
101,9.977006587663315,53.56592435367755,6.946008682250977,50.94837188720703,4.004813256238035
102,-118.3522301706237,34.08757838715945,-118.81341552734375,34.15874099731445,0.46664338668524313
103,-122.41838518919315,37.77359954339392,-122.38990783691406,37.77830123901367,0.028862874675398713
105,-122.43044521606944,37.777069011711724,-122.48473358154297,37.78116989135742,0.05444303297627262
106,6.140495914386852,46.199336319725646,6.6272454261779785,46.521949768066406,0.5839559266581824
107,-5.665981620780258,40.96518668139755,-5.663608551025391,40.96498107910156,0.0023819597741312933
108,139.73266678094635,35.67811051773674,139.80369567871094,35.709896087646484,0.07781662272381144
110,-97.7443478737917,30.26899309043581,-97.72742462158203,30.310754776000977,0.045060346720767384
111,9.187332325224082,45.47526692791837,9.205015182495117,45.44890213012695,0.03174564543130385
112,17.636660207988548,59.85862139300848,15.856348991394043,58.40913391113281,2.295761744616906
113,-77.45878904304163,37.5573938000484,-77.47557830810547,37.552955627441406,0.01736596664378921
114,-73.98861303326152,40.72238496005622,-73.96858978271484,40.67816925048828,0.048538227563961124
116,-122.41675480756456,37.77315266470055,-122.24948120117188,37.75953674316406,0.16782685337842113
117,-2.8009687515373685,54.050482573076465,-2.798097848892212,54.03205871582031,0.018646195273917227
118,-77.03105492003067,38.904595327254704,-77.02809143066406,38.93061065673828,0.02618357571771064
120,-73.97978525328932,40.726847398399016,-73.98976135253906,40.74201202392578,0.018151815986498235
121,-73.99049642430373,40.74159052260314,-74.00166320800781,40.74742126464844,0.012597404934850658
122,2.1793544170838794,41.40995647552499,2.1811509132385254,41.4372673034668,0.027369850589663017
123,-122.41876629888611,37.77527663364735,-122.41429138183594,37.753944396972656,0.02179654110521091
124,-122.41473892369854,37.77626055695474,-122.42240142822266,37.772178649902344,0.008681931856825103
125,-122.41791533100582,37.76651224379464,-122.42288970947266,37.75803756713867,0.009826728120515094
127,-77.59226727963812,43.148666015166995,-77.6236343383789,43.11942672729492,0.04288156164733016
128,139.717525387858,35.66334587721236,139.7369384765625,35.706783294677734,0.047578117334659456
130,-1.408734883779175,50.913619596417504,-0.08725643903017044,51.5245361328125,1.455858610709538
132,-111.88044329840434,40.7817929106784,-111.88093566894531,40.88997268676758,0.10818089657353924
134,2.3246710086110003,48.8654402450868,0.36881446838378906,46.669288635253906,2.9408258532801934
136,-73.9670626948332,40.750950920493246,-73.99018096923828,40.6861572265625,0.06879445751410246
137,-80.11989152285207,26.251908033201115,-80.0665283203125,26.46116065979004,0.2159497467459572
138,-0.10031711494406181,51.52157463048306,-0.12601925432682037,51.462005615234375,0.06487732690662185
139,139.721792160729,35.6704601292305,139.70230102539062,35.65916061401367,0.022529611645875355
140,-71.07244136688797,42.35637573341458,-71.40714263916016,42.30738830566406,0.3382672164698067
141,-122.41353493983422,37.78130805260793,-122.39474487304688,37.79310607910156,0.02218693397063498
142,2.341101087654006,48.858089330682596,1.290915846824646,45.859230041503906,3.1774275879001768
145,106.8021512885036,-6.230013047723657,106.8197250366211,-6.2136735916137695,0.02399613403997048
146,6.936554405792801,50.942171678610904,7.018491268157959,50.96614074707031,0.08537075410852707
147,-122.41958931202035,37.76525967089566,-122.23743438720703,37.761756896972656,0.1821886002440911
149,-73.98381569917683,40.72006472575714,-73.99279022216797,40.73408126831055,0.01664348305103022
150,-73.98963199361418,40.747799471516664,-73.91329956054688,40.73810958862305,0.07694500743041718
151,-0.10886142479336058,51.51055517870032,-0.12811990082263947,51.51395797729492,0.019556787498096893
153,-73.98586976183532,40.72779943878354,-73.97879791259766,40.753841400146484,0.026985084829757224
154,-0.13121538370228336,51.51378937142753,-0.12662553787231445,51.515865325927734,0.005037486658028039
155,4.480004524430441,51.92199304880823,4.462215900421143,51.934452056884766,0.021717781341456514
156,-122.40596272940411,37.779914792883375,-122.39850616455078,37.780616760253906,0.007489533870754416
158,28.999162820108737,41.06069980856489,29.136564254760742,40.940250396728516,0.18272168742696682
159,-103.38084241223692,20.667319238342216,-103.36546325683594,20.677019119262695,0.018182577119839838
160,139.71693171221833,35.6674995947413,136.88656616210938,35.1744384765625,2.872991196210541
161,3.720781415637628,51.04812131180124,3.731832504272461,51.059173583984375,0.015629436343805012
162,11.25920633962357,43.77202237803242,11.25821590423584,43.775184631347656,0.0033137302676904587
163,0.13188456174381943,52.20306583874942,0.19462890923023224,52.266109466552734,0.08894578207030909
164,-73.98261499000876,40.74293427116407,-73.40829467773438,41.37311935424805,0.8526294975148964
166,144.98423762106486,-37.81255268668568,149.03208923339844,-35.339149475097656,4.743714380373827
168,-2.5813289579586467,51.461024989009765,-5.098735809326172,50.168312072753906,2.8299194227339557
172,23.753415275279917,37.9989293567629,23.770606994628906,38.054115295410156,0.05780175636218245
173,-73.99389213864009,40.7385969269134,-73.98712158203125,40.7294921875,0.011346220365368196
174,-97.72833107084057,30.296807594730634,-97.72514343261719,30.258440017700195,0.03849976629318409
175,139.73687817792432,35.6715774690472,139.67306518554688,35.697898864746094,0.06902835553381101
176,121.04159735598125,14.578612816780765,121.09640502929688,14.629179954528809,0.07457155271483586
177,-73.98644583996258,40.72622308935489,-73.99127197265625,40.74321746826172,0.017666365534703785
179,-3.68571178553168,40.433002237946056,-3.353297472000122,39.368839263916016,1.1148731367905127
180,-0.07459065875065107,51.51802422178822,-3.5918943881988525,51.50164794921875,3.517341852520664
181,-122.33163193404366,47.60940234336867,-122.20466613769531,47.648319244384766,0.1327962297170579
182,2.3272226400883373,48.864095635206816,2.3053953647613525,48.869510650634766,0.022488938176021864
183,-110.96669270780473,29.085544652793,-110.97677612304688,29.128507614135742,0.044130389872326384
185,4.899245411203095,52.360849080460774,5.7923431396484375,52.004886627197266,0.9614222905090176
186,-3.859022764150268,40.32799996639641,-3.8811304569244385,40.314422607421875,0.02594406977558749
187,-122.41843303938992,37.78014526481446,-122.14402770996094,37.448097229003906,0.43076000615734517
189,139.74529554202599,35.69883689957355,136.6837615966797,35.064937591552734,3.126470602967016
190,-5.974832758778632,37.38935557902899,-5.992286205291748,37.3892707824707,0.017453652501482234
191,-87.66670296889379,41.91733354693391,-87.66315460205078,41.972354888916016,0.05513564165550518
192,139.71239775080608,35.6772865240264,136.6582794189453,36.5672492980957,3.181143273138936
193,-73.98814740508664,40.73059096445936,-73.87449645996094,40.77519989013672,0.12209215199206148
194,-79.39192509310817,43.66229549765294,-79.38255310058594,43.674346923828125,0.015266666849469592
195,-86.11912587857,39.82120566647452,-88.35494232177734,41.97822189331055,3.1067014936344073
197,139.7245099810326,35.66751620260204,139.7689971923828,35.67300033569336,0.044823963339722994
198,-46.669865487777315,-23.56964206736985,-46.6570930480957,-23.560317993164062,0.015813714782283706
199,12.564351263870597,55.677137066761354,12.549269676208496,55.665531158447266,0.019030275725922884
200,-87.65459979296037,41.90659832208136,-87.63322448730469,41.88278579711914,0.031999063063627514
201,-122.42003218602841,37.77702060452124,-122.41241455078125,37.772804260253906,0.008706659849759954
202,-122.41423544759184,37.76845865976291,-122.24697875976562,37.812843322753906,0.17304565273770492
203,-73.97961315435543,40.762163386372755,-74.23667907714844,40.72529983520508,0.2596956104097843
204,-73.98060370198317,40.70036463558931,-73.92011260986328,40.701377868652344,0.060499577412548626
205,-122.41471985510117,37.77220264876679,-122.42514038085938,37.76301574707031,0.013891958820060194
206,8.390544291011738,49.008968447253174,8.383350372314453,49.00935363769531,0.0072042236153421636
207,-96.79748029096226,32.876501715937046,-96.78237915039062,32.788265228271484,0.0895193956755681
208,-0.11721986948975882,51.51311493416313,-2.310244083404541,53.413185119628906,2.901658476201586
209,-73.98375123486,40.73445099912161,-73.97116088867188,40.759559631347656,0.028088435866017867
210,-73.98873106244884,40.730330505200605,-73.8709945678711,40.7734260559082,0.125375869473538
212,-122.33508355776348,47.61197369038574,-122.37017059326172,47.651390075683594,0.05277074464135838
213,-0.11172886003794247,51.518135942093565,-0.7352368235588074,51.09333038330078,0.75446798696511
214,-71.09533376875794,42.36235453393202,-71.08390045166016,42.34759521484375,0.018669714507935933
215,-99.15558419487962,19.42119108503003,-98.24027252197266,19.322263717651367,0.9206422120325697
216,-122.34164405899335,47.62330286910164,-122.33522033691406,47.60508728027344,0.0193150687731161
217,103.84239699443701,1.3061799088560333,103.84794616699219,1.2926607131958008,0.014613759521313639
219,-122.33328786104502,47.61613721984592,-122.59469604492188,45.59123611450195,2.04170485747108
221,-80.41969942093357,37.23141489088061,-80.42002868652344,37.22624206542969,0.005183294220315653
224,-122.41828265203111,37.775456918951974,-122.39485931396484,37.781070709228516,0.02408666451453105
226,-0.10032037931796367,51.51755810707354,-0.1461494266986847,51.51018524169922,0.046418323188717664
227,139.72384632902558,35.667292014674345,139.4436492919922,35.507728576660156,0.322445143106852
228,-73.93196010057136,40.704170569398805,-77.1988754272461,38.833126068115234,3.764776657046972
229,-122.41654923371479,37.77246384648469,-122.43640899658203,37.77228546142578,0.019860563999350902
230,-86.76643438089303,36.116049107822285,-86.75023651123047,36.18279266357422,0.06868095235228532
231,139.72894483455795,35.66265667632995,139.74024963378906,35.66670608520508,0.012008172129583583
232,6.085153173016101,50.77731644626696,6.953776836395264,50.89927291870117,0.8771433461817024
234,3.7260948140957804,51.05244895239298,4.463113784790039,51.02972412109375,0.737369229844047
235,-74.65007717067846,40.3394972507048,-74.56376647949219,40.3317756652832,0.08665539968446709
237,-73.57598828277696,45.51099523406046,-71.23563385009766,46.828914642333984,2.6859207801544915
239,-0.134605776328101,51.514926038391806,-0.314498633146286,51.51649856567383,0.17989972978373459
240,-122.31406746746438,47.60197181138998,-122.32855224609375,47.6159553527832,0.020133262076418353
241,-122.32258694982997,47.60834314328398,-122.31188201904297,47.61563491821289,0.012952433160156637
242,51.41268261266824,35.74546750379633,51.40719985961914,35.734703063964844,0.01208030404762437
243,-79.40742346022068,43.64725607043623,-79.40959930419922,43.646263122558594,0.002391702846639384
244,-95.40227594328417,29.773284030878212,-95.18192291259766,29.93427848815918,0.27290048260844735
245,18.049141590118467,59.3236259018711,18.04924201965332,59.34037399291992,0.01674839215779256
247,-0.14519017273153167,50.82798932143505,0.1080949604511261,50.76776885986328,0.2603456600046817
248,-73.98772434382408,40.728820943868016,-73.98767852783203,40.733604431152344,0.004783706690889124
251,-122.41361321816842,37.778165748237065,-122.40754699707031,37.78289794921875,0.00769368341837699
254,-73.98841362537678,40.729672198775944,-73.99637603759766,40.69366455078125,0.03687750971100088
255,-112.08045774835205,33.52162678359532,-111.7424545288086,33.310394287109375,0.39857915649645476
256,2.361382411457828,48.86574932427144,2.3596110343933105,48.86994552612305,0.0045547652721210806
257,-122.12774294398767,47.65867378982077,-122.6446304321289,48.40738296508789,0.9098011346036741
258,103.84987314054308,1.3165519599786337,103.84538269042969,1.285460352897644,0.031414203365667734
259,-84.36339006294389,33.80461574385454,-84.48590850830078,33.87615966796875,0.14187777320753464
260,139.71049572599074,35.67909761604368,139.64505004882812,35.44554138183594,0.24255236794674592
261,2.3222177989204433,48.86180654944388,2.322554111480713,48.858367919921875,0.0034550367766170943
262,4.896854158690305,52.36562843993911,4.622469425201416,52.45869827270508,0.2897394963460351
263,-122.41625923825805,37.77288687734101,-122.41071319580078,37.7902946472168,0.018269894334293033
264,139.71221883956272,35.66750159928254,139.6173858642578,35.507137298583984,0.18630620532799744
265,18.048685811280077,59.32912337103129,18.05710792541504,59.350303649902344,0.022793337174667513
266,-112.07052589179418,33.47780567846379,-112.12467193603516,33.53532791137695,0.07899747708795862
267,-1.9086738952236146,52.47846440988593,-1.8749252557754517,52.43234634399414,0.057147586704965565
269,-122.42191030104982,37.76508647274084,-122.42765808105469,37.76197052001953,0.006538052947612644
270,-122.40622648186223,37.78234987072559,-119.80815887451172,39.517845153808594,3.1244038103240417
271,-97.52233646459104,35.52869633903722,-97.51312255859375,35.65813064575195,0.12976184269056507
272,-0.08356850222833145,51.536147551403886,-0.09400325268507004,51.52506637573242,0.015220922158537254
273,12.486667349392821,41.891259161252,12.363572120666504,42.02036666870117,0.17838493158033797
275,-122.02730488721315,36.982675255198416,-122.13874053955078,38.01887893676758,1.0421784752667846
276,-69.31206887255388,10.06465822547088,-69.24758911132812,10.033489227294922,0.07161805676659541
277,16.361120681091528,48.204593862866396,14.309556007385254,46.62274932861328,2.5905886861765577
278,-122.41544232769593,37.77805724083213,-122.4753646850586,37.75071334838867,0.065866359895311
279,-3.7033806100320703,40.42035004292781,-3.7067418098449707,40.42609786987305,0.006658466698471652
280,-73.98379987188105,40.73602940452179,-74.03311157226562,40.739051818847656,0.04940423851427761
281,-3.6940404299739953,40.433243064124774,-0.18238018453121185,38.97240447998047,3.803394148434791
282,-3.700977172057833,40.416657910323465,-3.6660473346710205,40.50418472290039,0.09423925116290642
283,-99.16750711242821,19.405007054295183,-99.14137268066406,19.431936264038086,0.037525869223939516
286,-73.97996246244998,40.723169252357195,-73.99337768554688,40.72245407104492,0.013434273149262923
287,-70.6057355028164,-33.433999568059235,-70.57377624511719,-33.404029846191406,0.04381299329559406
288,-79.39321425705333,43.658013984537135,-78.93688201904297,43.89035415649414,0.5120752551652502
289,-122.33671407045262,47.61423067154579,-122.24928283691406,47.42809295654297,0.20564889871950356
291,4.452627683082023,51.912251769530016,4.329119682312012,51.8493537902832,0.1386015225296516
292,-122.4100420751493,37.77826898348667,-122.40853881835938,37.78900909423828,0.010844803360751954
294,-0.1427575015972593,50.830048600986665,0.10709904134273529,50.767539978027344,0.25755702280115733
295,139.72236033345922,35.66828441588677,139.54420471191406,35.362823486328125,0.35361816267687846
298,139.72441025957897,35.673353817701255,139.32859802246094,35.68798065185547,0.3960824047212394
299,-70.61857139053507,-33.42987322333147,-70.60381317138672,-33.41510009765625,0.020881816842566493
301,-122.33661837478999,47.62496917559271,-122.38414001464844,47.56022644042969,0.08031144383725806
302,-97.75028575174895,30.29175374481721,-97.74144744873047,30.270536422729492,0.022984567797120492
303,139.70077780008987,35.65533184251132,139.63418579101562,35.45867919921875,0.20762166983843464
304,-51.208933667937174,-30.02040372063945,-51.164039611816406,-30.017621994018555,0.04498015426794408
305,-0.1044190773333753,51.51963016368359,-0.10020842403173447,51.37246322631836,0.14722716140266862
306,8.533858691762145,47.38324851161754,8.37472915649414,47.39418411254883,0.15950484745718368
307,139.72536158158363,35.6677866254399,139.53997802734375,35.51468276977539,0.24043263672377957
308,-79.39765808733421,43.66911355461473,-79.8411865234375,44.857601165771484,1.2685504623409019
309,-122.67284797806863,45.53327147888613,-122.61222076416016,45.51197814941406,0.06425780066505499
310,-77.03780269271374,38.90566527165725,-76.98167419433594,38.932701110839844,0.06230044085280699
311,-46.66272793344075,-23.567585306200954,-46.649906158447266,-23.567672729492188,0.01282207303111963
312,-73.9801403250699,40.72534238120657,-74.00292205810547,40.74147415161133,0.027914895244220295
313,9.188410132397019,45.474127650179916,11.619574546813965,46.540077209472656,2.654582617453011
316,-0.11847002965788533,51.52574229480854,0.13009606301784515,52.203487396240234,0.7218888591346597
317,11.071699257209723,49.45332276604134,11.574664115905762,48.161407470703125,1.386368918943277
319,-122.41692813013526,37.78325008965228,-122.45525360107422,37.799259185791016,0.04153471899353893
321,126.95516217801159,37.556513334321316,126.97982025146484,37.48871612548828,0.07214209667022556
322,-122.41927359353005,37.77827704011961,-120.15425109863281,39.07817077636719,2.6115226646395757
323,-71.0949326072984,42.366167496751515,-71.0692138671875,42.57441329956055,0.20982794852085418
324,-122.41878081699531,37.77894047811108,-122.40239715576172,37.759307861328125,0.0255707645009584
326,-0.10894457172719285,51.518376530440975,-0.31081223487854004,51.52692413330078,0.20204854600029853
327,-79.40185623496069,43.65224242424732,-79.40185546875,43.64057159423828,0.01167083003418956
328,-122.66452283557325,45.52702953680739,-122.67510986328125,45.55674743652344,0.03154740431831074
329,139.71236671319087,35.68215903111599,139.71267700195312,35.67368698120117,0.00847773017234517
332,139.7319707472282,35.68783576878856,139.6998748779297,35.690528869628906,0.03220865750326725
333,151.19977743144742,-33.871196753822645,151.20523071289062,-33.849464416503906,0.02240608765122281
334,-79.38801601884961,43.66412637131169,-79.7060775756836,43.44828796386719,0.3843818050634481
335,-96.00963802297804,41.246468949772215,-95.93285369873047,41.25993728637695,0.07795658112728121
337,-5.574389468360835,42.6073177757895,-5.566861629486084,42.5966682434082,0.013041506740573656
338,-77.03288418652278,38.90642089486321,-77.02845764160156,38.93017578125,0.024163793725093058
339,-46.67536230306388,-23.562147160284017,-46.65059280395508,-23.57175636291504,0.026568117383527098
340,-73.98700791828873,40.72272083718718,-73.98992919921875,40.691558837890625,0.03129862748477601
341,13.396430388853481,52.51525111522988,13.398017883300781,52.52546691894531,0.010338413039362103
344,-93.26357979416491,44.96757871081485,-93.304443359375,44.88540267944336,0.0917754384007349
345,-84.52218910615659,37.97807949600046,-84.57095336914062,37.88651657104492,0.1037387226198107
346,-122.41424270443687,37.775446341974536,-120.23506164550781,39.19637680053711,2.601513685465834
347,139.72785628467187,35.66991329630047,139.52218627929688,35.68111038208008,0.2059745757148379
349,139.72153847452984,35.67258514078467,138.3911590576172,34.97188186645508,1.5036271052362185
353,4.895250972829198,52.35942718346533,4.886220455169678,52.372459411621094,0.015855258430654395
354,-122.42103968287503,37.77629214051287,-122.41405487060547,37.77729415893555,0.007056319391895438
355,-122.40653688345216,37.77618742333876,-119.83654022216797,34.424705505371094,4.223424426395734
356,127.0330953140477,37.50294629297203,126.76856231689453,37.60516357421875,0.2835949209141619
357,140.45502656724943,37.75879713400445,140.46217346191406,37.75525665283203,0.007975782737736732
358,-122.41589228125014,37.773083021296365,-122.41217803955078,37.77339553833008,0.003727366134094718
359,-118.3630347314888,34.10642723520538,-117.8772964477539,33.68627166748047,0.6422401275036922
361,-0.892038204017922,41.64720336248016,-0.40976482629776,42.13622283935547,0.6868243295203019
362,139.70827549563506,35.67474205994287,139.7097625732422,35.67113494873047,0.00390162159982928
363,-111.88729705305948,40.76767207371831,-111.9006118774414,40.76348876953125,0.013956524719388139
364,-122.41697538336675,37.77712117628398,-122.20256042480469,37.834144592285156,0.22186807888385676
365,-70.61038549124339,-33.42853100169774,-70.60667419433594,-33.451534271240234,0.0233007324859078
366,-122.41583317754996,37.778386658056526,-122.4179916381836,37.77633285522461,0.002979439272640347
368,-73.98005073479459,40.708203287340524,-73.99232482910156,40.74567794799805,0.03943353373022758
370,-70.26932353527832,43.655503847293936,-70.26216125488281,43.65574264526367,0.007166260177678972
371,-0.10320521120166859,51.521067214373126,-0.8118292093276978,51.814823150634766,0.7670987686139713
372,-0.1382216619394967,50.827326821844224,-0.13843712210655212,50.8263053894043,0.0010439096287146031
373,-93.262062650303,44.965845344713436,-93.27144622802734,44.98288345336914,0.019451187045332243
374,-0.11771219153274615,51.51706352621306,-0.2258942872285843,51.495399475097656,0.1103299457983833
375,-157.84589610338958,21.29762747482665,-155.11306762695312,19.7021427154541,3.164478329679643
376,-0.11086559011334884,51.51437600032336,-2.1562700271606445,52.446556091308594,2.2478076058955767
377,-122.4076981411875,37.78243849022687,-121.76870727539062,37.68226623535156,0.6467950272061762
378,-71.1020781811954,42.351514589457196,-71.08251953125,42.34788131713867,0.01989325150464503
381,-122.41756761805883,37.77636477712591,-122.08891296386719,37.42195129394531,0.48334542387616636
382,103.8336309019389,1.3220935313205484,103.85188293457031,1.2878473997116089,0.03880636836080939
383,-73.98466194206526,40.729600324192894,-73.98631286621094,40.76845932006836,0.038894049814646385
386,-122.33732349391943,47.61296973539943,-122.33929443359375,47.609622955322266,0.003884010824487178
387,-122.40005145256336,37.77617069959105,-122.38977813720703,37.7784309387207,0.010519015606691126
390,141.3480832177676,43.05812556485861,141.34930419921875,43.06315231323242,0.005172909714823925
391,-73.98973178298081,40.72328418583032,-73.99808502197266,40.72605514526367,0.008800841882237008
392,4.894215948028005,52.36244338508351,4.796821117401123,52.34199142456055,0.09951902191074781
393,-0.5447717741489555,53.2284124876472,-0.5480183362960815,53.2313117980957,0.004352719477747659
394,-157.85554927219658,21.305755358114613,-155.12307739257812,19.6601619720459,3.1897304220229534
395,-111.97190951615141,33.416609634882775,-111.89425659179688,33.31829833984375,0.1252800358918446
396,138.60566569613653,-34.92343485959485,138.5773162841797,-34.92374038696289,0.028351058274272204
397,12.925851447232233,50.82918972312068,12.926473617553711,50.83714294433594,0.007977519890779916
398,-70.62306202797606,-33.4505807725906,-71.66372680664062,-35.4266471862793,2.2333431560916654
399,-73.98547492553064,40.73443209555342,-73.98872375488281,40.73847579956055,0.005187141241259578
400,10.923017976424132,44.64635552228325,10.914724349975586,44.64331817626953,0.008832310596615673
